volume/9223371153936775807	DTPI	8700	882918000000				
adj   /9223371153936775807	DTPI	7.49	882918000000				
open  /9223370799437575807	DUCK	9.02	1237417200000				
high  /9223370799437575807	DUCK	9.81	1237417200000				
low   /9223370799437575807	DUCK	9.00	1237417200000				
close /9223370799437575807	DUCK	9.11	1237417200000				
volume/9223370799437575807	DUCK	2200	1237417200000				
adj   /9223370799437575807	DUCK	9.11	1237417200000				
open  /9223371052762375807	DYII	29.62	984092400000				
high  /9223371052762375807	DYII	29.88	984092400000				
low   /9223371052762375807	DYII	29.00	984092400000				
close /9223371052762375807	DYII	29.12	984092400000				
volume/9223371052762375807	DYII	23200	984092400000				
adj   /9223371052762375807	DYII	14.56	984092400000				
open  /9223370812401175807	DISCA	12.91	1224453600000				
high  /9223370812401175807	DISCA	13.61	1224453600000				
low   /9223370812401175807	DISCA	12.61	1224453600000				
close /9223370812401175807	DISCA	13.61	1224453600000				
volume/9223370812401175807	DISCA	1088100	1224453600000				
adj   /9223370812401175807	DISCA	13.61	1224453600000				
open  /9223370840477575807	DMND	19.80	1196377200000				
high  /9223370840477575807	DMND	20.79	1196377200000				
low   /9223370840477575807	DMND	19.01	1196377200000				
close /9223370840477575807	DMND	20.01	1196377200000				
volume/9223370840477575807	DMND	125800	1196377200000				
adj   /9223370840477575807	DMND	19.69	1196377200000				
open  /9223370904845575807	DLTR	24.09	1132009200000				
high  /9223370904845575807	DLTR	24.19	1132009200000				
low   /9223370904845575807	DLTR	23.48	1132009200000				
close /9223370904845575807	DLTR	23.66	1132009200000				
volume/9223370904845575807	DLTR	1212400	1132009200000				
adj   /9223370904845575807	DLTR	23.66	1132009200000				
open  /9223371091210375807	DINE	2.31	945644400000				
high  /9223371091210375807	DINE	2.31	945644400000				
low   /9223371091210375807	DINE	2.25	945644400000				
close /9223371091210375807	DINE	2.25	945644400000				
volume/9223371091210375807	DINE	3700	945644400000				
adj   /9223371091210375807	DINE	5.73	945644400000				
open  /9223371080241175807	DLTR	51.25	956613600000				
high  /9223371080241175807	DLTR	51.62	956613600000				
low   /9223371080241175807	DLTR	50.00	956613600000				
close /9223371080241175807	DLTR	51.50	956613600000				
volume/9223371080241175807	DLTR	678400	956613600000				
adj   /9223371080241175807	DLTR	34.33	956613600000				
open  /9223371255543175807	DNEX	35.75	781311600000				
high  /9223371255543175807	DNEX	35.75	781311600000				
low   /9223371255543175807	DNEX	35.75	781311600000				
close /9223371255543175807	DNEX	35.75	781311600000				
volume/9223371255543175807	DNEX	30800	781311600000				
adj   /9223371255543175807	DNEX	8.94	781311600000				
open  /9223371176922775807	DIOD	8.13	859932000000				
high  /9223371176922775807	DIOD	8.37	859932000000				
low   /9223371176922775807	DIOD	8.00	859932000000				
close /9223371176922775807	DIOD	8.13	859932000000				
volume/9223371176922775807	DIOD	31500	859932000000				
adj   /9223371176922775807	DIOD	1.60	859932000000				
open  /9223371034103575807	DUSA	11.04	1002751200000				
high  /9223371034103575807	DUSA	11.40	1002751200000				
low   /9223371034103575807	DUSA	10.83	1002751200000				
close /9223371034103575807	DUSA	11.10	1002751200000				
volume/9223371034103575807	DUSA	42300	1002751200000				
adj   /9223371034103575807	DUSA	11.10	1002751200000				
open  /9223371169060375807	DDMX	8.38	867794400000				
high  /9223371169060375807	DDMX	8.50	867794400000				
low   /9223371169060375807	DDMX	8.25	867794400000				
close /9223371169060375807	DDMX	8.31	867794400000				
volume/9223371169060375807	DDMX	23000	867794400000				
adj   /9223371169060375807	DDMX	8.31	867794400000				
open  /9223371337623175807	DGII	24.00	699231600000				
high  /9223371337623175807	DGII	24.25	699231600000				
low   /9223371337623175807	DGII	23.50	699231600000				
close /9223371337623175807	DGII	24.00	699231600000				
volume/9223371337623175807	DGII	83800	699231600000				
adj   /9223371337623175807	DGII	16.00	699231600000				
open  /9223371040410775807	DECK	4.00	996444000000				
high  /9223371040410775807	DECK	4.25	996444000000				
low   /9223371040410775807	DECK	4.00	996444000000				
close /9223371040410775807	DECK	4.00	996444000000				
volume/9223371040410775807	DECK	18300	996444000000				
adj   /9223371040410775807	DECK	4.00	996444000000				
open  /9223371004036375807	DATA	1.51	1032818400000				
high  /9223371004036375807	DATA	1.55	1032818400000				
low   /9223371004036375807	DATA	1.50	1032818400000				
close /9223371004036375807	DATA	1.51	1032818400000				
volume/9223371004036375807	DATA	27600	1032818400000				
adj   /9223371004036375807	DATA	1.01	1032818400000				
open  /9223370845578775807	DDMX	26.25	1191276000000				
high  /9223370845578775807	DDMX	26.48	1191276000000				
low   /9223370845578775807	DDMX	25.85	1191276000000				
close /9223370845578775807	DDMX	26.37	1191276000000				
volume/9223370845578775807	DDMX	28400	1191276000000				
adj   /9223370845578775807	DDMX	26.37	1191276000000				
open  /9223370873914375807	DISH	35.99	1162940400000				
high  /9223370873914375807	DISH	37.08	1162940400000				
low   /9223370873914375807	DISH	35.81	1162940400000				
close /9223370873914375807	DISH	36.68	1162940400000				
volume/9223370873914375807	DISH	2253900	1162940400000				
adj   /9223370873914375807	DISH	33.02	1162940400000				
open  /9223370793997975807	DASTY	42.63	1242856800000				
high  /9223370793997975807	DASTY	43.15	1242856800000				
low   /9223370793997975807	DASTY	42.38	1242856800000				
close /9223370793997975807	DASTY	43.02	1242856800000				
volume/9223370793997975807	DASTY	8400	1242856800000				
adj   /9223370793997975807	DASTY	42.41	1242856800000				
open  /9223371302116375807	DHFT	12.85	734738400000				
high  /9223371302116375807	DHFT	12.85	734738400000				
low   /9223371302116375807	DHFT	12.47	734738400000				
close /9223371302116375807	DHFT	12.85	734738400000				
volume/9223371302116375807	DHFT	19800	734738400000				
adj   /9223371302116375807	DHFT	1.82	734738400000				
open  /9223371115747975807	DFZ	8.38	921106800000				
high  /9223371115747975807	DFZ	9.25	921106800000				
low   /9223371115747975807	DFZ	8.38	921106800000				
close /9223371115747975807	DFZ	9.06	921106800000				
volume/9223371115747975807	DFZ	30900	921106800000				
adj   /9223371115747975807	DFZ	8.65	921106800000				
open  /9223370870285575807	DBTK	12.01	1166569200000				
high  /9223370870285575807	DBTK	12.74	1166569200000				
low   /9223370870285575807	DBTK	12.00	1166569200000				
close /9223370870285575807	DBTK	12.01	1166569200000				
volume/9223370870285575807	DBTK	616600	1166569200000				
adj   /9223370870285575807	DBTK	12.01	1166569200000				
open  /9223371032285575807	DCAI	2.39	1004569200000				
high  /9223371032285575807	DCAI	2.40	1004569200000				
low   /9223371032285575807	DCAI	2.30	1004569200000				
close /9223371032285575807	DCAI	2.40	1004569200000				
volume/9223371032285575807	DCAI	22000	1004569200000				
adj   /9223371032285575807	DCAI	1.20	1004569200000				
open  /9223370789850775807	DYNT	0.66	1247004000000				
high  /9223370789850775807	DYNT	0.66	1247004000000				
low   /9223370789850775807	DYNT	0.66	1247004000000				
close /9223370789850775807	DYNT	0.66	1247004000000				
volume/9223370789850775807	DYNT	000	1247004000000				
adj   /9223370789850775807	DYNT	0.66	1247004000000				
open  /9223371129575575807	DHIL	6.13	907279200000				
high  /9223371129575575807	DHIL	6.13	907279200000				
low   /9223371129575575807	DHIL	6.13	907279200000				
close /9223371129575575807	DHIL	6.13	907279200000				
volume/9223371129575575807	DHIL	1000	907279200000				
adj   /9223371129575575807	DHIL	26.38	907279200000				
open  /9223370820868375807	DHIL	79.71	1215986400000				
high  /9223370820868375807	DHIL	79.96	1215986400000				
low   /9223370820868375807	DHIL	77.00	1215986400000				
close /9223370820868375807	DHIL	77.19	1215986400000				
volume/9223370820868375807	DHIL	11300	1215986400000				
adj   /9223370820868375807	DHIL	66.50	1215986400000				
open  /9223371146506375807	DUSA	14.62	890348400000				
high  /9223371146506375807	DUSA	14.75	890348400000				
low   /9223371146506375807	DUSA	14.50	890348400000				
close /9223371146506375807	DUSA	14.75	890348400000				
volume/9223371146506375807	DUSA	214500	890348400000				
adj   /9223371146506375807	DUSA	14.75	890348400000				
open  /9223370806954375807	DGLY	3.12	1229900400000				
high  /9223370806954375807	DGLY	3.17	1229900400000				
low   /9223370806954375807	DGLY	2.86	1229900400000				
close /9223370806954375807	DGLY	3.04	1229900400000				
volume/9223370806954375807	DGLY	68600	1229900400000				
adj   /9223370806954375807	DGLY	3.04	1229900400000				
open  /9223371151085575807	DINE	5.37	885769200000				
high  /9223371151085575807	DINE	5.50	885769200000				
low   /9223371151085575807	DINE	5.25	885769200000				
close /9223371151085575807	DINE	5.37	885769200000				
volume/9223371151085575807	DINE	26300	885769200000				
adj   /9223371151085575807	DINE	13.68	885769200000				
open  /9223370841946375807	DRCO	11.79	1194908400000				
high  /9223370841946375807	DRCO	11.80	1194908400000				
low   /9223370841946375807	DRCO	11.40	1194908400000				
close /9223370841946375807	DRCO	11.63	1194908400000				
volume/9223370841946375807	DRCO	15700	1194908400000				
adj   /9223370841946375807	DRCO	11.63	1194908400000				
open  /9223371118944775807	DDMX	4.06	917910000000				
high  /9223371118944775807	DDMX	4.06	917910000000				
low   /9223371118944775807	DDMX	3.94	917910000000				
close /9223371118944775807	DDMX	3.94	917910000000				
volume/9223371118944775807	DDMX	18500	917910000000				
adj   /9223371118944775807	DDMX	3.94	917910000000				
open  /9223371103223575807	DWCH	0.75	933631200000				
high  /9223371103223575807	DWCH	0.75	933631200000				
low   /9223371103223575807	DWCH	0.69	933631200000				
close /9223371103223575807	DWCH	0.75	933631200000				
volume/9223371103223575807	DWCH	418200	933631200000				
adj   /9223371103223575807	DWCH	1.69	933631200000				
open  /9223370982868375807	DIOD	16.11	1053986400000				
high  /9223370982868375807	DIOD	17.32	1053986400000				
low   /9223370982868375807	DIOD	16.01	1053986400000				
close /9223370982868375807	DIOD	17.32	1053986400000				
volume/9223370982868375807	DIOD	245200	1053986400000				
adj   /9223370982868375807	DIOD	5.13	1053986400000				
open  /9223370806781575807	DCGN	0.20	1230073200000				
high  /9223370806781575807	DCGN	0.24	1230073200000				
low   /9223370806781575807	DCGN	0.20	1230073200000				
close /9223370806781575807	DCGN	0.22	1230073200000				
volume/9223370806781575807	DCGN	103500	1230073200000				
adj   /9223370806781575807	DCGN	0.22	1230073200000				
open  /9223371015441175807	DIET	1.81	1021413600000				
high  /9223371015441175807	DIET	1.85	1021413600000				
low   /9223371015441175807	DIET	1.62	1021413600000				
close /9223371015441175807	DIET	1.72	1021413600000				
volume/9223371015441175807	DIET	95600	1021413600000				
adj   /9223371015441175807	DIET	1.72	1021413600000				
open  /9223370881002775807	DNBF	21.00	1155852000000				
high  /9223370881002775807	DNBF	21.00	1155852000000				
low   /9223370881002775807	DNBF	21.00	1155852000000				
close /9223370881002775807	DNBF	21.00	1155852000000				
volume/9223370881002775807	DNBF	000	1155852000000				
adj   /9223370881002775807	DNBF	17.11	1155852000000				
open  /9223370905191175807	DWA	25.39	1131663600000				
high  /9223370905191175807	DWA	26.20	1131663600000				
low   /9223370905191175807	DWA	24.52	1131663600000				
close /9223370905191175807	DWA	24.80	1131663600000				
volume/9223370905191175807	DWA	1131600	1131663600000				
adj   /9223370905191175807	DWA	24.80	1131663600000				
open  /9223371353956375807	DLPX	3.19	682898400000				
high  /9223371353956375807	DLPX	3.25	682898400000				
low   /9223371353956375807	DLPX	3.13	682898400000				
close /9223371353956375807	DLPX	3.25	682898400000				
volume/9223371353956375807	DLPX	25500	682898400000				
adj   /9223371353956375807	DLPX	3.25	682898400000				
open  /9223371230922775807	DAKT	6.00	805932000000				
high  /9223371230922775807	DAKT	6.00	805932000000				
low   /9223371230922775807	DAKT	5.63	805932000000				
close /9223371230922775807	DAKT	5.88	805932000000				
volume/9223371230922775807	DAKT	30400	805932000000				
adj   /9223371230922775807	DAKT	0.71	805932000000				
open  /9223370887655575807	DSWL	9.11	1149199200000				
high  /9223370887655575807	DSWL	9.17	1149199200000				
low   /9223370887655575807	DSWL	9.10	1149199200000				
close /9223370887655575807	DSWL	9.10	1149199200000				
volume/9223370887655575807	DSWL	12100	1149199200000				
adj   /9223370887655575807	DSWL	6.88	1149199200000				
open  /9223371182448775807	DWSN	13.00	854406000000				
high  /9223371182448775807	DWSN	13.25	854406000000				
low   /9223371182448775807	DWSN	12.62	854406000000				
close /9223371182448775807	DWSN	13.00	854406000000				
volume/9223371182448775807	DWSN	15200	854406000000				
adj   /9223371182448775807	DWSN	13.00	854406000000				
open  /9223370840131975807	DDMX	27.44	1196722800000				
high  /9223370840131975807	DDMX	27.58	1196722800000				
low   /9223370840131975807	DDMX	26.67	1196722800000				
close /9223370840131975807	DDMX	27.31	1196722800000				
volume/9223370840131975807	DDMX	15000	1196722800000				
adj   /9223370840131975807	DDMX	27.31	1196722800000				
open  /9223371056131975807	DCOM	25.62	980722800000				
high  /9223371056131975807	DCOM	27.00	980722800000				
low   /9223371056131975807	DCOM	25.56	980722800000				
close /9223371056131975807	DCOM	26.63	980722800000				
volume/9223371056131975807	DCOM	179900	980722800000				
adj   /9223371056131975807	DCOM	5.75	980722800000				
open  /9223370970599575807	DSCO	7.65	1066255200000				
high  /9223370970599575807	DSCO	7.80	1066255200000				
low   /9223370970599575807	DSCO	7.40	1066255200000				
close /9223370970599575807	DSCO	7.54	1066255200000				
volume/9223370970599575807	DSCO	524800	1066255200000				
adj   /9223370970599575807	DSCO	7.54	1066255200000				
open  /9223371003172375807	DBLE	3.78	1033682400000				
high  /9223371003172375807	DBLE	3.80	1033682400000				
low   /9223371003172375807	DBLE	3.72	1033682400000				
close /9223371003172375807	DBLE	3.80	1033682400000				
volume/9223371003172375807	DBLE	3100	1033682400000				
adj   /9223371003172375807	DBLE	3.80	1033682400000				
open  /9223371198522775807	DUCK	14.00	838332000000				
high  /9223371198522775807	DUCK	14.50	838332000000				
low   /9223371198522775807	DUCK	14.00	838332000000				
close /9223371198522775807	DUCK	14.50	838332000000				
volume/9223371198522775807	DUCK	1100	838332000000				
adj   /9223371198522775807	DUCK	14.50	838332000000				
open  /9223370878669975807	DWA	21.78	1158184800000				
high  /9223370878669975807	DWA	21.89	1158184800000				
low   /9223370878669975807	DWA	21.62	1158184800000				
close /9223370878669975807	DWA	21.87	1158184800000				
volume/9223370878669975807	DWA	135000	1158184800000				
adj   /9223370878669975807	DWA	21.87	1158184800000				
open  /9223371070650775807	DAKT	11.00	966204000000				
high  /9223371070650775807	DAKT	11.00	966204000000				
low   /9223371070650775807	DAKT	10.75	966204000000				
close /9223371070650775807	DAKT	10.88	966204000000				
volume/9223371070650775807	DAKT	28800	966204000000				
adj   /9223371070650775807	DAKT	2.64	966204000000				
open  /9223370935603975807	DSCM	3.30	1101250800000				
high  /9223370935603975807	DSCM	3.30	1101250800000				
low   /9223370935603975807	DSCM	3.14	1101250800000				
close /9223370935603975807	DSCM	3.29	1101250800000				
volume/9223370935603975807	DSCM	179900	1101250800000				
adj   /9223370935603975807	DSCM	3.29	1101250800000				
open  /9223370822423575807	DWCH	2.62	1214431200000				
high  /9223370822423575807	DWCH	2.63	1214431200000				
low   /9223370822423575807	DWCH	2.44	1214431200000				
close /9223370822423575807	DWCH	2.45	1214431200000				
volume/9223370822423575807	DWCH	14300	1214431200000				
adj   /9223370822423575807	DWCH	2.45	1214431200000				
open  /9223370841946375807	DJCO	43.00	1194908400000				
high  /9223370841946375807	DJCO	43.00	1194908400000				
low   /9223370841946375807	DJCO	43.00	1194908400000				
close /9223370841946375807	DJCO	43.00	1194908400000				
volume/9223370841946375807	DJCO	000	1194908400000				
adj   /9223370841946375807	DJCO	43.00	1194908400000				
open  /9223371280944775807	DGAS	21.25	755910000000				
high  /9223371280944775807	DGAS	22.00	755910000000				
low   /9223371280944775807	DGAS	21.25	755910000000				
close /9223371280944775807	DGAS	22.00	755910000000				
volume/9223371280944775807	DGAS	500	755910000000				
adj   /9223371280944775807	DGAS	8.78	755910000000				
open  /9223370892753175807	DEAR	22.12	1144101600000				
high  /9223370892753175807	DEAR	22.77	1144101600000				
low   /9223370892753175807	DEAR	22.10	1144101600000				
close /9223370892753175807	DEAR	22.20	1144101600000				
volume/9223370892753175807	DEAR	6700	1144101600000				
adj   /9223370892753175807	DEAR	20.14	1144101600000				
open  /9223370979066775807	DROOY	2.61	1057788000000				
high  /9223370979066775807	DROOY	2.63	1057788000000				
low   /9223370979066775807	DROOY	2.52	1057788000000				
close /9223370979066775807	DROOY	2.53	1057788000000				
volume/9223370979066775807	DROOY	147800	1057788000000				
adj   /9223370979066775807	DROOY	24.22	1057788000000				
open  /9223370813005975807	DSCO	1.66	1223848800000				
high  /9223370813005975807	DSCO	1.94	1223848800000				
low   /9223370813005975807	DSCO	1.60	1223848800000				
close /9223370813005975807	DSCO	1.90	1223848800000				
volume/9223370813005975807	DSCO	1030300	1223848800000				
adj   /9223370813005975807	DSCO	1.90	1223848800000				
open  /9223370877719575807	DITC	7.97	1159135200000				
high  /9223370877719575807	DITC	8.14	1159135200000				
low   /9223370877719575807	DITC	7.88	1159135200000				
close /9223370877719575807	DITC	8.07	1159135200000				
volume/9223370877719575807	DITC	125000	1159135200000				
adj   /9223370877719575807	DITC	8.07	1159135200000				
open  /9223371377280775807	DNEX	17.25	659574000000				
high  /9223371377280775807	DNEX	17.25	659574000000				
low   /9223371377280775807	DNEX	16.75	659574000000				
close /9223371377280775807	DNEX	16.75	659574000000				
volume/9223371377280775807	DNEX	6000	659574000000				
adj   /9223371377280775807	DNEX	4.19	659574000000				
open  /9223370993146375807	DROOY	4.00	1043708400000				
high  /9223370993146375807	DROOY	4.16	1043708400000				
low   /9223370993146375807	DROOY	4.00	1043708400000				
close /9223370993146375807	DROOY	4.06	1043708400000				
volume/9223370993146375807	DROOY	228500	1043708400000				
adj   /9223370993146375807	DROOY	38.87	1043708400000				
open  /9223370830455175807	DGICB	18.67	1206399600000				
high  /9223370830455175807	DGICB	18.67	1206399600000				
low   /9223370830455175807	DGICB	18.67	1206399600000				
close /9223370830455175807	DGICB	18.67	1206399600000				
volume/9223370830455175807	DGICB	000	1206399600000				
adj   /9223370830455175807	DGICB	17.82	1206399600000				
open  /9223370903722375807	DASTY	54.29	1133132400000				
high  /9223370903722375807	DASTY	54.49	1133132400000				
low   /9223370903722375807	DASTY	53.87	1133132400000				
close /9223370903722375807	DASTY	53.99	1133132400000				
volume/9223370903722375807	DASTY	66000	1133132400000				
adj   /9223370903722375807	DASTY	51.60	1133132400000				
open  /9223371002135575807	DANKY	2.05	1034719200000				
high  /9223371002135575807	DANKY	2.16	1034719200000				
low   /9223371002135575807	DANKY	2.01	1034719200000				
close /9223371002135575807	DANKY	2.06	1034719200000				
volume/9223371002135575807	DANKY	84300	1034719200000				
adj   /9223371002135575807	DANKY	2.06	1034719200000				
open  /9223370955997975807	DRCO	15.70	1080856800000				
high  /9223370955997975807	DRCO	15.70	1080856800000				
low   /9223370955997975807	DRCO	15.60	1080856800000				
close /9223370955997975807	DRCO	15.60	1080856800000				
volume/9223370955997975807	DRCO	6100	1080856800000				
adj   /9223370955997975807	DRCO	15.60	1080856800000				
open  /9223370867779975807	DDRX	3.96	1169074800000				
high  /9223370867779975807	DDRX	3.99	1169074800000				
low   /9223370867779975807	DDRX	3.76	1169074800000				
close /9223370867779975807	DDRX	3.76	1169074800000				
volume/9223370867779975807	DDRX	4400	1169074800000				
adj   /9223370867779975807	DDRX	3.76	1169074800000				
open  /9223370990727175807	DYNT	0.70	1046127600000				
high  /9223370990727175807	DYNT	0.71	1046127600000				
low   /9223370990727175807	DYNT	0.69	1046127600000				
close /9223370990727175807	DYNT	0.71	1046127600000				
volume/9223370990727175807	DYNT	8200	1046127600000				
adj   /9223370990727175807	DYNT	0.71	1046127600000				
open  /9223371029347975807	DEAR	11.54	1007506800000				
high  /9223371029347975807	DEAR	11.55	1007506800000				
low   /9223371029347975807	DEAR	11.54	1007506800000				
close /9223371029347975807	DEAR	11.55	1007506800000				
volume/9223371029347975807	DEAR	400	1007506800000				
adj   /9223371029347975807	DEAR	7.82	1007506800000				
open  /9223371081191575807	DEPO	4.37	955663200000				
high  /9223371081191575807	DEPO	4.44	955663200000				
low   /9223371081191575807	DEPO	3.44	955663200000				
close /9223371081191575807	DEPO	3.69	955663200000				
volume/9223371081191575807	DEPO	42500	955663200000				
adj   /9223371081191575807	DEPO	3.69	955663200000				
open  /9223370941050775807	DNBF	25.95	1095804000000				
high  /9223370941050775807	DNBF	25.95	1095804000000				
low   /9223370941050775807	DNBF	25.95	1095804000000				
close /9223370941050775807	DNBF	25.95	1095804000000				
volume/9223370941050775807	DNBF	000	1095804000000				
adj   /9223370941050775807	DNBF	18.46	1095804000000				
open  /9223370978548375807	DGII	7.20	1058306400000				
high  /9223370978548375807	DGII	7.20	1058306400000				
low   /9223370978548375807	DGII	6.40	1058306400000				
close /9223370978548375807	DGII	6.75	1058306400000				
volume/9223370978548375807	DGII	166300	1058306400000				
adj   /9223370978548375807	DGII	6.75	1058306400000				
open  /9223370779392775807	DIVX	5.19	1257462000000				
high  /9223370779392775807	DIVX	5.39	1257462000000				
low   /9223370779392775807	DIVX	5.10	1257462000000				
close /9223370779392775807	DIVX	5.25	1257462000000				
volume/9223370779392775807	DIVX	162500	1257462000000				
adj   /9223370779392775807	DIVX	5.25	1257462000000				
open  /9223371250618375807	DLPX	5.12	786236400000				
high  /9223371250618375807	DLPX	5.38	786236400000				
low   /9223371250618375807	DLPX	5.12	786236400000				
close /9223371250618375807	DLPX	5.12	786236400000				
volume/9223371250618375807	DLPX	3100	786236400000				
adj   /9223371250618375807	DLPX	5.12	786236400000				
open  /9223370819313175807	DGAS	27.82	1217541600000				
high  /9223370819313175807	DGAS	27.82	1217541600000				
low   /9223370819313175807	DGAS	27.82	1217541600000				
close /9223370819313175807	DGAS	27.82	1217541600000				
volume/9223370819313175807	DGAS	200	1217541600000				
adj   /9223370819313175807	DGAS	25.71	1217541600000				
open  /9223371078513175807	DSCO	4.37	958341600000				
high  /9223371078513175807	DSCO	4.41	958341600000				
low   /9223371078513175807	DSCO	3.94	958341600000				
close /9223371078513175807	DSCO	4.12	958341600000				
volume/9223371078513175807	DSCO	19900	958341600000				
adj   /9223371078513175807	DSCO	4.12	958341600000				
open  /9223371083779975807	DAVE	2.00	953074800000				
high  /9223371083779975807	DAVE	2.12	953074800000				
low   /9223371083779975807	DAVE	2.00	953074800000				
close /9223371083779975807	DAVE	2.06	953074800000				
volume/9223371083779975807	DAVE	13500	953074800000				
adj   /9223371083779975807	DAVE	2.06	953074800000				
open  /9223371013453975807	DCGN	3.79	1023400800000				
high  /9223371013453975807	DCGN	3.80	1023400800000				
low   /9223371013453975807	DCGN	3.50	1023400800000				
close /9223371013453975807	DCGN	3.72	1023400800000				
volume/9223371013453975807	DCGN	234100	1023400800000				
adj   /9223371013453975807	DCGN	3.72	1023400800000				
open  /9223371018983575807	DECK	5.37	1017871200000				
high  /9223371018983575807	DECK	5.49	1017871200000				
low   /9223371018983575807	DECK	5.17	1017871200000				
close /9223371018983575807	DECK	5.40	1017871200000				
volume/9223371018983575807	DECK	11200	1017871200000				
adj   /9223371018983575807	DECK	5.40	1017871200000				
open  /9223370923943575807	DYII	5.14	1112911200000				
high  /9223370923943575807	DYII	5.14	1112911200000				
low   /9223370923943575807	DYII	5.14	1112911200000				
close /9223370923943575807	DYII	5.14	1112911200000				
volume/9223370923943575807	DYII	000	1112911200000				
adj   /9223370923943575807	DYII	5.14	1112911200000				
open  /9223371423162775807	DELL	7.88	613692000000				
high  /9223371423162775807	DELL	8.00	613692000000				
low   /9223371423162775807	DELL	7.88	613692000000				
close /9223371423162775807	DELL	7.88	613692000000				
volume/9223371423162775807	DELL	1603200	613692000000				
adj   /9223371423162775807	DELL	0.08	613692000000				
open  /9223371000231175807	DRAM	3.28	1036623600000				
high  /9223371000231175807	DRAM	3.34	1036623600000				
low   /9223371000231175807	DRAM	2.90	1036623600000				
close /9223371000231175807	DRAM	2.90	1036623600000				
volume/9223371000231175807	DRAM	18500	1036623600000				
adj   /9223371000231175807	DRAM	2.49	1036623600000				
open  /9223370890938775807	DXCM	23.50	1145916000000				
high  /9223370890938775807	DXCM	25.20	1145916000000				
low   /9223370890938775807	DXCM	23.38	1145916000000				
close /9223370890938775807	DXCM	24.99	1145916000000				
volume/9223370890938775807	DXCM	772000	1145916000000				
adj   /9223370890938775807	DXCM	24.99	1145916000000				
open  /9223371064948375807	DPTR	4.41	971906400000				
high  /9223371064948375807	DPTR	4.55	971906400000				
low   /9223371064948375807	DPTR	4.41	971906400000				
close /9223371064948375807	DPTR	4.41	971906400000				
volume/9223371064948375807	DPTR	8000	971906400000				
adj   /9223371064948375807	DPTR	4.41	971906400000				
open  /9223370954442775807	DCAI	4.38	1082412000000				
high  /9223370954442775807	DCAI	4.38	1082412000000				
low   /9223370954442775807	DCAI	4.21	1082412000000				
close /9223370954442775807	DCAI	4.30	1082412000000				
volume/9223370954442775807	DCAI	3500	1082412000000				
adj   /9223370954442775807	DCAI	4.30	1082412000000				
open  /9223370773344775807	DEST	19.07	1263510000000				
high  /9223370773344775807	DEST	19.48	1263510000000				
low   /9223370773344775807	DEST	18.84	1263510000000				
close /9223370773344775807	DEST	19.47	1263510000000				
volume/9223370773344775807	DEST	15300	1263510000000				
adj   /9223370773344775807	DEST	19.47	1263510000000				
open  /9223370914957975807	DSCO	8.96	1121896800000				
high  /9223370914957975807	DSCO	9.13	1121896800000				
low   /9223370914957975807	DSCO	8.88	1121896800000				
close /9223370914957975807	DSCO	9.10	1121896800000				
volume/9223370914957975807	DSCO	449500	1121896800000				
adj   /9223370914957975807	DSCO	9.10	1121896800000				
open  /9223371332442775807	DIOD	1.50	704412000000				
high  /9223371332442775807	DIOD	1.50	704412000000				
low   /9223371332442775807	DIOD	1.38	704412000000				
close /9223371332442775807	DIOD	1.38	704412000000				
volume/9223371332442775807	DIOD	6600	704412000000				
adj   /9223371332442775807	DIOD	0.27	704412000000				
open  /9223371140461975807	DGICB	27.50	896392800000				
high  /9223371140461975807	DGICB	27.50	896392800000				
low   /9223371140461975807	DGICB	27.00	896392800000				
close /9223371140461975807	DGICB	27.12	896392800000				
volume/9223371140461975807	DGICB	4300	896392800000				
adj   /9223371140461975807	DGICB	8.32	896392800000				
open  /9223371165949975807	DPTR	3.38	870904800000				
high  /9223371165949975807	DPTR	3.50	870904800000				
low   /9223371165949975807	DPTR	3.25	870904800000				
close /9223371165949975807	DPTR	3.50	870904800000				
volume/9223371165949975807	DPTR	17300	870904800000				
adj   /9223371165949975807	DPTR	3.50	870904800000				
open  /9223371245088775807	DHFT	15.57	791766000000				
high  /9223371245088775807	DHFT	15.57	791766000000				
low   /9223371245088775807	DHFT	15.38	791766000000				
close /9223371245088775807	DHFT	15.38	791766000000				
volume/9223371245088775807	DHFT	4400	791766000000				
adj   /9223371245088775807	DHFT	2.19	791766000000				
open  /9223371208887175807	DAIO	6.50	827967600000				
high  /9223371208887175807	DAIO	6.75	827967600000				
low   /9223371208887175807	DAIO	6.50	827967600000				
close /9223371208887175807	DAIO	6.62	827967600000				
volume/9223371208887175807	DAIO	26000	827967600000				
adj   /9223371208887175807	DAIO	6.62	827967600000				
open  /9223370901735175807	DJCO	40.00	1135119600000				
high  /9223370901735175807	DJCO	44.81	1135119600000				
low   /9223370901735175807	DJCO	40.00	1135119600000				
close /9223370901735175807	DJCO	44.00	1135119600000				
volume/9223370901735175807	DJCO	5100	1135119600000				
adj   /9223370901735175807	DJCO	44.00	1135119600000				
open  /9223371136919575807	DHFT	20.24	899935200000				
high  /9223371136919575807	DHFT	20.72	899935200000				
low   /9223371136919575807	DHFT	19.90	899935200000				
close /9223371136919575807	DHFT	19.90	899935200000				
volume/9223371136919575807	DHFT	39500	899935200000				
adj   /9223371136919575807	DHFT	5.69	899935200000				
open  /9223371285955975807	DORM	11.75	750898800000				
high  /9223371285955975807	DORM	11.75	750898800000				
low   /9223371285955975807	DORM	11.00	750898800000				
